Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
40283,0.524,0.969,10,-3.295,1,0.0334,0.0869,0.00379,0.519,0.48,150.0,audio_features,288326,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
12580,0.373,0.952,4,-2.525,1,0.0827,0.00201,0.0,0.0355,0.595,183.043,audio_features,180440,4,Emo,Let It Roll,, Let It Roll
24916,0.79,0.938,0,-10.406,0,0.128,0.245,0.904,0.1119999999999999,0.0332,132.998,audio_features,433985,4,techno,,Dark Techno Rave,Dark Techno Rave 
24020,0.778,0.94,6,-4.964,0,0.22,0.002,0.815,0.594,0.53,124.982,audio_features,361070,4,techhouse,,Dirtybird Players,Dirtybird Players 
22974,0.7959999999999999,0.6459999999999999,11,-6.456,0,0.0401,0.00104,0.88,0.0942,0.408,124.978,audio_features,461610,4,techhouse,,Dirtybird House,Dirtybird House 
8957,0.879,0.453,11,-9.716,1,0.511,0.135,0.0,0.111,0.36,132.062,audio_features,196650,4,Underground Rap,Road Rage (feat. Guap Tarantino),, Road Rage (feat. Guap Tarantino)
14462,0.722,0.764,10,-5.6560000000000015,0,0.398,0.145,0.0,0.171,0.7959999999999999,139.83100000000002,audio_features,245413,4,Rap,Homicide,, Homicide
18285,0.675,0.779,6,-1.439,0,0.402,0.161,0.0,0.0656,0.5529999999999999,191.478,audio_features,232227,4,Hiphop,Stunt 101,, Stunt 101
38561,0.556,0.875,1,-3.898,1,0.095,0.00165,0.8809999999999999,0.0898,0.373,174.03599999999997,audio_features,313103,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
34176,0.711,0.914,6,-1.493,0,0.217,0.00327,0.0079099999999999,0.519,0.237,150.006,audio_features,185200,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
11933,0.295,0.978,10,-4.464,1,0.477,0.00622,0.000909,0.105,0.0814,164.613,audio_features,116955,4,Trap Metal,The Dull Blade,, The Dull Blade
33319,0.621,0.972,6,-0.5710000000000001,0,0.049,9.75e-05,0.866,0.687,0.207,150.01,audio_features,281600,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
24445,0.7340000000000001,0.967,1,-8.121,0,0.0574,0.00143,0.855,0.13,0.145,126.991,audio_features,249231,4,techno,,Techno Bunker,Techno Bunker 
7484,0.507,0.961,4,-1.881,0,0.316,0.0568,0.0,0.8420000000000001,0.586,189.474,audio_features,232120,4,Underground Rap,The Hatred,, The Hatred
10734,0.7659999999999999,0.878,2,-5.19,1,0.504,0.0115,0.0,0.428,0.361,150.014,audio_features,110518,4,Trap Metal,SiCK IN THE HEAD,, SiCK IN THE HEAD
39291,0.53,0.99,11,-2.298,1,0.161,0.0104,2.88e-05,0.664,0.53,150.144,audio_features,239908,4,hardstyle,,Hardstyle || HARD with STYLE Playlist,Hardstyle || HARD with STYLE Playlist 
18349,0.8079999999999999,0.665,2,-9.376,1,0.178,0.0228,0.000481,0.192,0.5489999999999999,181.036,audio_features,226013,4,Hiphop,Make Her Feel Good,, Make Her Feel Good
18119,0.7190000000000001,0.6709999999999999,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.7859999999999999,130.02700000000002,audio_features,237627,4,Pop,Cool Kids,, Cool Kids
9705,0.302,0.453,10,-9.473,1,0.0561,0.496,8.68e-06,0.113,0.163,150.408,audio_features,178108,1,Underground Rap,Isolation,, Isolation
2275,0.655,0.521,10,-8.187000000000001,0,0.0685,0.223,0.0725,0.112,0.878,167.886,audio_features,94720,4,Dark Trap,Snow,, Snow
8585,0.7170000000000001,0.907,4,-4.457,0,0.0389,0.035,0.0069599999999999,0.594,0.401,107.051,audio_features,232693,4,Underground Rap,Like Woah,, Like Woah
29252,0.422,0.954,5,-8.277999999999999,1,0.055,0.000686,0.937,0.118,0.57,138.048,audio_features,229783,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
21498,0.7879999999999999,0.909,10,-4.519,0,0.148,0.0066799999999999,0.0129,0.0648,0.41,124.972,audio_features,293552,4,techhouse,,Dirtybird Players,Dirtybird Players 
25307,0.868,0.986,2,-7.063,1,0.0997,0.5529999999999999,0.705,0.11,0.55,122.021,audio_features,361967,4,techno,,techno. only. (08/02),techno. only. (08/02) 
32470,0.575,0.888,11,-8.002,1,0.0464,0.00387,0.821,0.142,0.396,141.993,audio_features,399296,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
31248,0.588,0.972,7,-6.485,1,0.0527,0.000557,0.8009999999999999,0.0873,0.2769999999999999,139.995,audio_features,390857,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
33467,0.5870000000000001,0.779,4,-2.901,1,0.0489,9.11e-05,0.4429999999999999,0.0838,0.12,149.95,audio_features,200862,4,trap,,Heavy Dubstep,Heavy Dubstep 
29633,0.491,0.995,1,-3.194,1,0.165,0.000299,0.411,0.282,0.21,138.003,audio_features,438457,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
5155,0.368,0.7959999999999999,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.181,170.033,audio_features,214427,4,Underground Rap,Awful Things,, Awful Things
23047,0.7859999999999999,0.7659999999999999,6,-5.287999999999999,1,0.0566,0.00158,0.888,0.246,0.78,127.988,audio_features,306876,4,techhouse,,Dirtybird Players,Dirtybird Players 
7461,0.479,0.5489999999999999,11,-10.550999999999998,0,0.373,0.57,0.0239,0.127,0.5760000000000001,180.985,audio_features,252187,4,Underground Rap,C.R.E.A.M.,, C.R.E.A.M.
32910,0.648,0.8490000000000001,8,-5.735,1,0.0616,0.0573,0.794,0.128,0.301,138.017,audio_features,525217,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
30129,0.422,0.931,7,-7.641,0,0.036,0.000273,0.932,0.0713,0.0566,135.017,audio_features,239111,4,trance,,Trance Mission,Trance Mission 
21322,0.736,0.912,5,-4.343999999999999,1,0.0799,0.000192,0.87,0.0642,0.244,125.016,audio_features,186479,4,techhouse,,Tech House Club,Tech House Club 
24834,0.741,0.73,11,-9.08,0,0.0655,3.69e-05,0.857,0.0677,0.221,126.003,audio_features,460246,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
4367,0.334,0.897,10,-6.202000000000001,0,0.13,0.0338,0.0658,0.145,0.39,138.575,audio_features,207429,4,Dark Trap,Reflection,, Reflection
35046,0.5670000000000001,0.898,10,-1.286,0,0.125,0.0004089999999999,0.613,0.249,0.183,149.99,audio_features,188764,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
8329,0.684,0.459,0,-11.39,0,0.0576,0.118,0.0334,0.252,0.325,169.998,audio_features,147205,4,Underground Rap,Godspeed,, Godspeed
29351,0.285,0.857,9,-6.186,1,0.036,0.0259,0.286,0.0979,0.205,131.975,audio_features,190909,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
30058,0.311,0.983,7,-5.624,1,0.0684,0.00531,0.48,0.158,0.0767,139.986,audio_features,420009,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
6355,0.797,0.515,1,-9.115,0,0.0974,0.0406,0.0,0.0926,0.279,180.024,audio_features,192146,4,Underground Rap,Good Life,, Good Life
34119,0.596,0.97,11,-2.7,0,0.0691,0.00208,0.00419,0.1009999999999999,0.2789999999999999,150.003,audio_features,201600,4,trap,,Riddim or die,Riddim or die 
20015,0.7979999999999999,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,audio_features,192973,4,Hiphop,Fukk Sleep (feat. FKA twigs),, Fukk Sleep (feat. FKA twigs)
9743,0.6990000000000001,0.573,8,-8.975,1,0.235,0.364,1.05e-05,0.249,0.361,122.09,audio_features,197531,4,Underground Rap,I Need to Smoke,, I Need to Smoke
22291,0.831,0.782,5,-7.942,0,0.038,0.0075299999999999,0.376,0.0756,0.491,122.013,audio_features,432193,4,techhouse,,tech house,tech house 
14569,0.8240000000000001,0.609,1,-10.587,1,0.512,0.00987,0.0,0.0979,0.657,90.077,audio_features,214000,4,Rap,"Free Yatta, Pt. 2",," Free Yatta, Pt. 2"
33427,0.389,0.871,1,-4.026,1,0.139,0.0107,0.516,0.145,0.32,149.942,audio_features,209600,4,trap,,Riddim or die,Riddim or die 
11308,0.8,0.505,0,-6.54,1,0.115,0.0206,2.05e-05,0.198,0.179,114.972,audio_features,128418,4,Trap Metal,O Pana!,, O Pana!
21057,0.758,0.574,11,-6.888999999999999,0,0.0572,0.46,0.00272,0.102,0.261,151.985,audio_features,191147,4,Hiphop,Drew Barrymore,, Drew Barrymore
3464,0.631,0.392,8,-7.416,1,0.0594,0.873,0.00383,0.128,0.12,142.931,audio_features,148114,3,Dark Trap,Eventide,, Eventide
14154,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.09799999999998,audio_features,256533,4,Rap,White Iverson,, White Iverson
22349,0.804,0.805,5,-9.604,0,0.0552,0.00109,0.907,0.0683,0.5920000000000001,127.996,audio_features,420561,4,techhouse,,Tech House 2020,Tech House 2020 
20560,0.758,0.813,7,-4.08,1,0.118,0.126,0.0,0.155,0.331,164.96200000000005,audio_features,202801,4,Hiphop,Watch Me,, Watch Me
18344,0.747,0.736,9,-4.274,1,0.133,0.0134,3.6e-05,0.095,0.583,169.171,audio_features,218640,4,Hiphop,Dip It Low - Feat. Fabolous,, Dip It Low - Feat. Fabolous
30285,0.674,0.818,5,-8.613,0,0.0519,0.00612,0.8420000000000001,0.237,0.0559,138.002,audio_features,473478,3,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
24717,0.7120000000000001,0.8370000000000001,10,-12.495,0,0.036,0.00339,0.89,0.1119999999999999,0.149,130.019,audio_features,358155,4,techno,,Dark Techno Rave,Dark Techno Rave 
2656,0.698,0.459,5,-10.703,1,0.0321,0.0308,0.914,0.104,0.0357,130.007,audio_features,273231,4,Dark Trap,Surfaced,, Surfaced
15986,0.667,0.72,7,-7.337999999999999,1,0.247,0.0456,0.0036,0.763,0.588,187.818,audio_features,300800,4,RnB,Oochie Wally (feat. Bravehearts) - Remix,, Oochie Wally (feat. Bravehearts) - Remix
27029,0.763,0.711,11,-11.034,1,0.0927,0.0223,0.928,0.108,0.805,124.003,audio_features,469000,4,techno,,Acid Techno,Acid Techno 
35182,0.713,0.655,1,-10.691,1,0.124,4.24e-05,0.789,0.108,0.487,160.017,audio_features,180031,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
32104,0.5660000000000001,0.7959999999999999,2,-8.43,0,0.0375,0.000328,0.846,0.408,0.0924,130.009,audio_features,513542,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
16755,0.5529999999999999,0.441,5,-6.4110000000000005,1,0.0918,0.41,2.57e-06,0.107,0.525,153.976,audio_features,214278,4,RnB,LOVE AGAIN,, LOVE AGAIN
10775,0.659,0.659,2,-6.622999999999998,1,0.297,0.0906,0.0,0.348,0.611,200.158,audio_features,134452,3,Trap Metal,LED,, LED
38748,0.625,0.88,2,-2.843,1,0.0787,0.0044,0.00163,0.767,0.11,175.018,audio_features,308914,4,dnb,,Stepping Out,Stepping Out 
20875,0.7070000000000001,0.4270000000000001,5,-12.216,0,0.0698,0.339,0.0,0.105,0.541,176.16,audio_features,284693,4,Hiphop,Hey Lover,, Hey Lover
30739,0.5489999999999999,0.959,9,-6.398,0,0.0516,0.00011,0.8340000000000001,0.188,0.6559999999999999,146.023,audio_features,473425,4,psytrance,,Psytrance 2020,Psytrance 2020 
19616,0.4320000000000001,0.5539999999999999,7,-8.046,0,0.114,0.797,0.0,0.0804,0.5,158.688,audio_features,80000,4,Hiphop,TEETH,, TEETH
9111,0.763,0.223,7,-9.271,0,0.0646,0.0509,0.0,0.114,0.743,199.954,audio_features,244999,4,Underground Rap,Oh My Gawd (OMG),, Oh My Gawd (OMG)
34416,0.779,0.81,1,-4.133,1,0.175,0.00088,0.5870000000000001,0.0728,0.039,139.991,audio_features,240000,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
12845,0.575,0.591,2,-5.916,0,0.028,0.0173,0.0,0.173,0.332,107.967,audio_features,246333,4,Emo,Forever,, Forever
23574,0.804,0.899,7,-6.773,1,0.0368,0.00106,0.89,0.065,0.767,127.002,audio_features,383622,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
7230,0.742,0.583,9,-9.907,1,0.0539,0.4920000000000001,2.28e-06,0.0861,0.2,117.966,audio_features,195944,4,Underground Rap,TheArtOfCremation,, TheArtOfCremation
38502,0.475,0.8,7,-4.392,0,0.0377,0.00196,0.0107,0.0852,0.183,174.984,audio_features,257829,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
36484,0.445,0.935,11,-5.388999999999999,0,0.0513,0.0074099999999999,0.7879999999999999,0.129,0.32,174.97400000000005,audio_features,285257,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
7927,0.802,0.461,1,-9.442,1,0.101,0.00546,7.31e-06,0.0931,0.115,119.974,audio_features,191999,4,Underground Rap,See Today,, See Today
27733,0.49,0.945,11,-9.595,0,0.0341,0.000122,0.882,0.12,0.487,139.175,audio_features,424773,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
17964,0.6609999999999999,0.943,4,-2.52,0,0.0392,0.0188,0.000231,0.272,0.71,128.16,audio_features,198281,4,Pop,Young Ones - RudeLies Remix,, Young Ones - RudeLies Remix
27610,0.517,0.838,11,-8.583,1,0.0352,0.00146,0.494,0.119,0.1639999999999999,137.97799999999998,audio_features,201475,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
40999,0.531,0.984,9,-1.786,0,0.0454,0.00165,0.00291,0.306,0.4579999999999999,150.042,audio_features,196800,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
17085,0.964,0.555,5,-6.245,0,0.0499,0.0301,0.000567,0.128,0.338,130.017,audio_features,218261,4,RnB,Pineapple (feat. Gucci Mane & Quavo),, Pineapple (feat. Gucci Mane & Quavo)
40728,0.597,0.8240000000000001,6,-4.053,1,0.0741,0.00463,0.894,0.0491,0.144,150.004,audio_features,384430,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
22464,0.679,0.758,2,-6.462999999999999,1,0.0598,0.00242,0.857,0.1159999999999999,0.0399,127.961,audio_features,450235,4,techhouse,,Tech house,Tech house 
29974,0.523,0.966,2,-8.273,0,0.114,0.00455,0.5870000000000001,0.238,0.0846,135.971,audio_features,465882,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
333,0.629,0.51,1,-9.809,1,0.348,0.238,0.0,0.132,0.345,156.442,audio_features,192913,4,Dark Trap,LOCKED UP,, LOCKED UP
28460,0.529,0.95,9,-6.836,1,0.0737,0.000697,0.879,0.0872,0.374,136.996,audio_features,355030,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
39642,0.419,0.997,9,-4.136,0,0.0728,0.0388,0.8,0.3929999999999999,0.346,150.028,audio_features,204737,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
41759,0.395,0.92,9,-3.597,0,0.0414,0.00156,0.00328,0.362,0.207,149.974,audio_features,186000,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
10004,0.773,0.491,9,-5.284,0,0.0264,0.0326,0.00117,0.124,0.24,200.016,audio_features,115200,4,Underground Rap,Let It Play,, Let It Play
10322,0.3670000000000001,0.782,2,-9.674,1,0.0366,0.0069,0.501,0.0969,0.201,149.891,audio_features,216846,4,Underground Rap,ANDROMEDA,, ANDROMEDA
37061,0.418,0.8240000000000001,10,-5.702999999999999,0,0.0647,0.017,0.711,0.143,0.39,174.046,audio_features,314902,4,dnb,,Liquid Drum and Bass,Liquid Drum and Bass 
20825,0.42,0.7440000000000001,8,-5.033,1,0.396,0.398,8.54e-06,0.192,0.324,161.792,audio_features,302547,4,Hiphop,Ambition (feat. Meek Mill & Rick Ross),, Ambition (feat. Meek Mill & Rick Ross)
39281,0.358,0.991,5,-1.86,0,0.528,0.0163,3.57e-06,0.341,0.1169999999999999,154.91,audio_features,211069,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
32488,0.66,0.873,9,-5.5820000000000025,1,0.069,0.00415,0.695,0.583,0.45,141.999,audio_features,460000,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
33471,0.54,0.981,7,-3.2430000000000003,1,0.104,0.00043,0.00207,0.0597,0.152,149.876,audio_features,249600,4,trap,,Lost Lands 2019,Lost Lands 2019 
14882,0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,audio_features,185851,3,Rap,"The Plan - From the Motion Picture ""TENET""",," The Plan - From the Motion Picture ""TENET"""
14424,0.7709999999999999,0.7609999999999999,1,-4.727,0,0.047,0.208,0.0,0.091,0.277,131.01,audio_features,219664,4,Rap,Bad Girls (feat. Gucci Mane),, Bad Girls (feat. Gucci Mane)
18897,0.926,0.669,1,-11.271,1,0.301,0.0051,0.0,0.0887,0.642,128.46200000000002,audio_features,262827,4,Hiphop,Baby Got Back,, Baby Got Back
39033,0.472,0.851,1,-3.815,1,0.039,0.00597,0.912,0.0862,0.395,169.97099999999998,audio_features,326744,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
28815,0.546,0.96,0,-4.671,1,0.0501,0.000221,0.0793,0.4379999999999999,0.124,137.998,audio_features,430000,4,trance,,Uplifting Trance.,Uplifting Trance. 
16026,0.6990000000000001,0.6990000000000001,8,-5.564,0,0.0737,0.358,0.0,0.0912,0.611,189.954,audio_features,206413,4,RnB,Can't Help but Wait,, Can't Help but Wait
12992,0.38,0.924,7,-5.782,0,0.0719,0.000173,2.33e-06,0.176,0.28,153.99,audio_features,200800,4,Emo,Act Appalled,, Act Appalled
35961,0.728,0.703,2,-1.504,1,0.0456,0.000386,0.000118,0.1119999999999999,0.2019999999999999,139.727,audio_features,288000,4,trap,,Riddim Dubstep,Riddim Dubstep 
10782,0.669,0.853,3,-5.233,1,0.0695,0.0312,0.00115,0.1,0.216,132.035,audio_features,155000,4,Trap Metal,NX ADVICE,, NX ADVICE
15721,0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000795,0.121,0.116,95.036,audio_features,222307,4,Rap,What's Up Danger (with Black Caviar),, What's Up Danger (with Black Caviar)
7702,0.649,0.879,2,-1.867,0,0.216,0.403,0.0,0.425,0.448,140.032,audio_features,178030,4,Underground Rap,Think That Way,, Think That Way
12950,0.5820000000000001,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.8740000000000001,147.908,audio_features,133352,4,Emo,I Miss Having Sex But At Least I Don't Wanna Die Anymore,, I Miss Having Sex But At Least I Don't Wanna Die Anymore
36793,0.535,0.946,7,-2.845,0,0.0379,0.1169999999999999,0.669,0.156,0.0317,175.00599999999997,audio_features,336000,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
17626,0.5720000000000001,0.209,8,-10.413,1,0.0313,0.765,0.0,0.356,0.446,160.138,audio_features,249668,4,RnB,Self Control,, Self Control
37639,0.669,0.845,10,-6.714,0,0.0587,0.0005679999999999,0.909,0.0524,0.517,172.02,audio_features,338658,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
24238,0.809,0.871,7,-8.863,0,0.0545,0.0242,0.807,0.0897,0.0187,128.032,audio_features,454219,4,techno,,Techno,Techno 
27695,0.43,0.858,0,-11.52,0,0.0445,4.2700000000000015e-05,0.897,0.262,0.2339999999999999,137.97299999999998,audio_features,194700,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
37045,0.517,0.726,1,-8.113999999999999,1,0.0408,0.0005099999999999,4.24e-06,0.1369999999999999,0.3829999999999999,173.99400000000003,audio_features,226207,4,dnb,,Drum and Bass 2020 (Drum & Bass Music - DNB Hits),Drum and Bass 2020 (Drum & Bass Music - DNB Hits) 
11281,0.623,0.52,9,-5.688,1,0.0318,0.134,0.0,0.2,0.302,144.894,audio_features,148958,4,Trap Metal,THE FALL BEFORE THE GIVE UP (feat. Clever),, THE FALL BEFORE THE GIVE UP (feat. Clever)
7401,0.855,0.708,9,-7.0470000000000015,1,0.0703,0.00388,0.0747,0.0795,0.201,139.99200000000002,audio_features,182130,3,Underground Rap,Superstitions,, Superstitions
23580,0.866,0.8590000000000001,11,-5.612,1,0.145,0.00475,0.68,0.051,0.389,125.995,audio_features,243810,4,techhouse,,Tech House Club,Tech House Club 
31267,0.612,0.955,1,-5.056,0,0.06,3.01e-05,0.838,0.0904,0.649,146.026,audio_features,387945,4,psytrance,,"Psytrance Intensifies (Goa, Psychedelic, Full on)","Psytrance Intensifies (Goa, Psychedelic, Full on) "
4475,0.254,0.688,8,-6.684,0,0.0595,0.0341,0.309,0.131,0.0356,220.148,audio_features,198862,4,Dark Trap,Forever,, Forever
9703,0.708,0.7809999999999999,11,-8.267000000000001,0,0.0639,0.163,0.885,0.392,0.345,149.994,audio_features,166579,4,Underground Rap,ODIUM,, ODIUM
39497,0.504,0.728,11,-5.089,0,0.0334,0.00376,0.0,0.14,0.1159999999999999,150.011,audio_features,199200,3,hardstyle,,Best of Hardstyle 2020,Best of Hardstyle 2020 
40683,0.485,0.934,5,-3.175,0,0.048,0.00585,0.0087,0.14,0.3379999999999999,150.107,audio_features,198800,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
1776,0.619,0.8390000000000001,7,-5.504,1,0.0907,0.00195,0.0,0.0999,0.345,147.939,audio_features,194624,4,Dark Trap,"Cut, Pt. 2",," Cut, Pt. 2"
36807,0.5329999999999999,0.752,10,-4.884,0,0.0525,0.000504,0.8370000000000001,0.0991,0.0605,174.003,audio_features,295172,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
6393,0.7240000000000001,0.333,1,-14.751,0,0.439,0.867,0.000237,0.0986,0.409,104.02,audio_features,76983,4,Underground Rap,Cutie,, Cutie
19624,0.836,0.812,2,-6.985,1,0.215,0.188,1.82e-06,0.0982,0.769,184.018,audio_features,145707,4,Hiphop,Figaro,, Figaro
12091,0.299,0.944,1,-6.598,1,0.147,0.254,2.49e-05,0.395,0.141,150.007,audio_features,98601,3,Trap Metal,Nuke Rain,, Nuke Rain
16428,0.698,0.633,8,-4.9460000000000015,1,0.0597,0.0605,0.000194,0.0926,0.552,193.848,audio_features,232187,4,RnB,All The Stars (with SZA),, All The Stars (with SZA)
39964,0.578,0.948,1,-3.3560000000000003,0,0.0449,0.00255,0.0772,0.373,0.35,149.977,audio_features,287800,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
23309,0.8079999999999999,0.979,6,-5.037,0,0.0974,0.0519,0.318,0.0426,0.485,124.992,audio_features,203520,4,techhouse,,Dirtybird Players,Dirtybird Players 
8849,0.521,0.7070000000000001,9,-4.101,0,0.0428,0.0327,0.000164,0.227,0.298,159.82399999999996,audio_features,135021,4,Underground Rap,Jerk,, Jerk
4097,0.7879999999999999,0.963,7,-7.472,1,0.0411,0.000347,0.508,0.14,0.782,139.95600000000002,audio_features,109714,4,Dark Trap,Ballin' Down,, Ballin' Down
13364,0.338,0.8029999999999999,8,-5.412000000000001,0,0.0413,0.0187,0.0,0.136,0.4,151.994,audio_features,241853,4,Emo,You Found Me,, You Found Me
8266,0.594,0.416,2,-10.474,1,0.325,0.136,0.0,0.174,0.405,139.935,audio_features,343347,4,Underground Rap,This Is It,, This Is It
25121,0.701,0.8490000000000001,9,-9.539,1,0.0648,0.0385,0.902,0.11,0.144,128.009,audio_features,458000,4,techno,,techno. only. (08/02),techno. only. (08/02) 
15151,0.731,0.6609999999999999,6,-6.562,0,0.376,0.145,0.0,0.12,0.369,87.912,audio_features,292520,4,Rap,Hood Politics,, Hood Politics
7653,0.7340000000000001,0.596,6,-10.023,0,0.324,0.118,0.0,0.107,0.317,196.048,audio_features,159171,4,Underground Rap,Miss Me,, Miss Me
19709,0.716,0.621,11,-6.626,0,0.22,0.051,0.0,0.307,0.644,142.08700000000005,audio_features,199013,4,Hiphop,BERLIN,, BERLIN
2484,0.58,0.617,11,-11.26,1,0.0349,0.115,0.885,0.117,0.173,124.982,audio_features,285000,4,Dark Trap,Dreamscape '95,, Dreamscape '95
14976,0.957,0.4370000000000001,11,-7.8820000000000014,1,0.359,0.00402,0.0,0.219,0.616,130.058,audio_features,137984,4,Rap,Cry Baby (feat. DaBaby),, Cry Baby (feat. DaBaby)
646,0.768,0.591,2,-7.591,1,0.239,0.00702,0.0,0.229,0.381,139.997,audio_features,165041,4,Dark Trap,No Witnesses,, No Witnesses
8430,0.7909999999999999,0.8540000000000001,8,-6.121,1,0.324,0.0359,0.0,0.314,0.316,140.033,audio_features,75862,4,Underground Rap,Fist Fight,, Fist Fight
13618,0.484,0.721,4,-6.935,0,0.0372,0.00806,0.265,0.114,0.172,119.026,audio_features,271765,4,Emo,Manumit,, Manumit
10120,0.7240000000000001,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,audio_features,199758,4,Underground Rap,Wolves (feat. Post Malone),, Wolves (feat. Post Malone)
8295,0.8640000000000001,0.845,6,-6.318,0,0.209,0.444,0.0,0.156,0.645,130.05100000000002,audio_features,177152,4,Underground Rap,OMG,, OMG
34349,0.74,0.99,9,-1.327,1,0.136,0.022,0.523,0.0768,0.213,150.141,audio_features,259200,4,trap,,Riddim or die,Riddim or die 
30458,0.682,0.939,11,-6.275,0,0.0696,0.1119999999999999,0.8370000000000001,0.491,0.534,145.011,audio_features,459946,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
30007,0.406,0.952,7,-6.9179999999999975,1,0.0637,0.000101,0.603,0.37,0.0478,139.995,audio_features,224571,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
34468,0.606,0.6409999999999999,0,-5.127000000000002,0,0.0318,0.177,0.00422,0.123,0.391,154.066,audio_features,170844,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
797,0.355,0.6859999999999999,9,-4.256,0,0.0345,0.000465,0.0455,0.542,0.172,122.75,audio_features,173648,4,Dark Trap,CRYING(INTHERAIN),, CRYING(INTHERAIN)
32163,0.607,0.8740000000000001,11,-10.257,0,0.071,0.0131,0.828,0.0931,0.455,140.029,audio_features,509922,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
11429,0.621,0.578,8,-6.69,1,0.162,0.00843,0.00418,0.351,0.3670000000000001,127.912,audio_features,157710,4,Trap Metal,"Whoa, I'm Woeful",," Whoa, I'm Woeful"
6798,0.8,0.205,4,-14.792,0,0.637,0.569,0.0,0.105,0.58,155.007,audio_features,145844,4,Underground Rap,Water (feat. Sheff G),, Water (feat. Sheff G)
23707,0.672,0.7879999999999999,10,-8.392999999999999,0,0.0398,0.123,0.3670000000000001,0.0829,0.357,121.99,audio_features,204568,4,techhouse,,BOILER ROOM TECHNO HOUSE,BOILER ROOM TECHNO HOUSE 
21399,0.861,0.872,0,-7.812,1,0.141,0.00014,0.747,0.0674,0.638,126.012,audio_features,343750,4,techhouse,,Tech House Essentials by Distortion,Tech House Essentials by Distortion 
38733,0.495,0.8240000000000001,6,-4.629,1,0.0391,0.000354,0.4589999999999999,0.17,0.0865,172.977,audio_features,350983,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
